最寄駅からの距離,面積,築年数,地上,階,地価,家賃,url
0.0,41.43389814118405,11,11,3.0,14625228,1.2600713879850747,https://suumo.jp/chintai/jnc_000076124147/?bc=100293073715
0.0,41.51835318394092,3,13,5.0,13430106,1.2187979981117376,https://suumo.jp/chintai/jnc_000058786522/?bc=100302075697
591.4840942743939,23.363425959063047,7,10,2.0,2422709,0.9542425094393249,https://suumo.jp/chintai/jnc_000077510636/?bc=100300929352
0.0,23.363425959063047,36,3,1.0,3411426,0.724275869600789,https://suumo.jp/chintai/jnc_000077532786/?bc=100301081741
371.9061035517604,23.363425959063047,22,11,7.0,14625228,0.9242792860618817,https://suumo.jp/chintai/jnc_000059920756/?bc=100275587905
156.2318180629034,20.34486809575056,19,13,5.0,16507437,0.9138138523837167,https://suumo.jp/chintai/jnc_000076665917/?bc=100293184383
919.8679993905132,41.51835318394092,12,3,2.0,1854132,1.0086001717619175,https://suumo.jp/chintai/jnc_000077594990/?bc=100274375648
0.0,23.363425959063047,46,10,6.0,14625228,0.9344984512435677,https://suumo.jp/chintai/jnc_000077352996/?bc=100301894653
0.0,20.34486809575056,36,5,2.0,3411426,0.8750612633917001,https://suumo.jp/chintai/jnc_000041995571/?bc=100292881978
732.7921511960558,29.511726206524667,24,4,4.0,1977887,0.9542425094393249,https://suumo.jp/chintai/jnc_000074831114/?bc=100301664807
624.9272435772695,23.363425959063047,20,14,6.0,11969925,0.9867717342662449,https://suumo.jp/chintai/jnc_000073198953/?bc=100300255354
382.6882240873616,23.363425959063047,21,13,3.0,1977887,0.8325089127062363,https://suumo.jp/chintai/jnc_000077209147/?bc=100282523884
541.2028684007807,23.363425959063047,7,3,3.0,3411426,0.8976270912904415,https://suumo.jp/chintai/jnc_000021160287/?bc=100269367165
598.322288388739,31.99122774327122,0,2,2.0,2457808,1.0681858617461617,https://suumo.jp/chintai/jnc_000077587818/?bc=100275943879
591.4840942743939,23.363425959063047,19,11,6.0,3411426,0.8976270912904415,https://suumo.jp/chintai/jnc_000045525683/?bc=100298305662
238.64802516071467,41.43389814118405,34,6,6.0,5865664,1.0606978403536116,https://suumo.jp/chintai/jnc_000072072406/?bc=100292668197
371.9061035517604,41.51835318394092,16,7,1.0,3411426,1.0791812460476249,https://suumo.jp/chintai/jnc_000042711928/?bc=100301107622
0.0,29.511726206524667,35,4,2.0,1545083,0.919078092376074,https://suumo.jp/chintai/jnc_000074987321/?bc=100286585094
270.6014299668946,23.363425959063047,20,5,5.0,1977887,0.9444826721501687,https://suumo.jp/chintai/jnc_000076680847/?bc=100296359366
618.3833218650562,41.51835318394092,4,4,2.0,1545083,1.0334237554869496,https://suumo.jp/chintai/jnc_000066608116/?bc=100300803822
0.0,78.9015819829717,35,14,9.0,4517355,1.380211241711606,https://suumo.jp/chintai/jnc_000077463884/?bc=100296075817
979.8279979516816,20.34486809575056,7,3,1.0,2448394,0.9637878273455552,https://suumo.jp/chintai/jnc_000033865753/?bc=100301254036
1600.8996870416804,20.34486809575056,32,5,4.0,2448394,0.6901960800285137,https://suumo.jp/chintai/jnc_000042096409/?bc=100215194894
591.4840942743939,23.363425959063047,36,2,2.0,1545083,0.6532125137753437,https://suumo.jp/chintai/jnc_000076962481/?bc=100297945650
631.4033471320668,20.34486809575056,4,4,3.0,1496795,0.8808135922807914,https://suumo.jp/chintai/jnc_000077216845/?bc=100299340863
0.0,20.34486809575056,50,8,5.0,17617168,0.8129133566428556,https://suumo.jp/chintai/jnc_000071000530/?bc=100283258365
855.7168732054812,23.363425959063047,18,2,2.0,1442115,0.7558748556724915,https://suumo.jp/chintai/jnc_000050729440/?bc=100298860607
525.9546470595812,23.363425959063047,17,11,9.0,3411426,0.9138138523837167,https://suumo.jp/chintai/jnc_000077638230/?bc=100301915923
485.7444439178581,58.676715183246074,50,5,3.0,1442115,0.9395192526186185,https://suumo.jp/chintai/jnc_000076608953/?bc=100295928550
826.7010427185104,31.99122774327122,0,5,2.0,1977887,0.9395192526186185,https://suumo.jp/chintai/jnc_000076654119/?bc=100296277284
1213.5233299970348,23.363425959063047,18,12,7.0,2448394,0.9294189257142927,https://suumo.jp/chintai/jnc_000077632518/?bc=100301806146
765.3764426181805,20.34486809575056,34,3,2.0,1854132,0.7403626894942439,https://suumo.jp/chintai/jnc_000074722488/?bc=100300347149
0.0,41.51835318394092,20,4,4.0,11969925,1.2304489213782739,https://suumo.jp/chintai/jnc_000019993146/?bc=100301142245
548.6680888902431,29.511726206524667,1,8,6.0,2448394,1.0969100130080565,https://suumo.jp/chintai/jnc_000077244641/?bc=100300727857
1000.3717012641353,41.51835318394092,59,5,2.0,1854132,0.8573324964312685,https://suumo.jp/chintai/jnc_000077533098/?bc=100300619254
270.6014299668946,29.511726206524667,19,11,7.0,17617168,1.1430148002540952,https://suumo.jp/chintai/jnc_000059606519/?bc=100301030686
0.0,31.99122774327122,25,3,2.0,1545083,0.9912260756924949,https://suumo.jp/chintai/jnc_000060944266/?bc=100301853350
0.0,41.51835318394092,6,2,1.0,4517355,1.1238516409670858,https://suumo.jp/chintai/jnc_000076762026/?bc=100280617361
924.279862012792,23.363425959063047,0,4,1.0,3411426,0.9493900066449128,https://suumo.jp/chintai/jnc_000077610122/?bc=100301628412
337.49928721765025,41.51835318394092,0,3,1.0,1545083,1.110589710299249,https://suumo.jp/chintai/jnc_000077090290/?bc=100300274449
570.4779161122851,23.363425959063047,16,10,10.0,11969925,0.8920946026904804,https://suumo.jp/chintai/jnc_000043135596/?bc=100301948523
650.4448998836752,41.51835318394092,19,14,3.0,2147815,1.2253092817258628,https://suumo.jp/chintai/jnc_000076902810/?bc=100297603488
423.0777420395452,23.363425959063047,0,10,3.0,2081252,0.9934362304976118,https://suumo.jp/chintai/jnc_000073310118/?bc=100290348209
919.8679993905132,23.363425959063047,18,14,10.0,4517355,0.9637878273455552,https://suumo.jp/chintai/jnc_000076091613/?bc=100298191367
360.8019163796639,41.43389814118405,49,6,4.0,1854132,0.8920946026904804,https://suumo.jp/chintai/jnc_000046304332/?bc=100298475879
403.38880853108,20.34486809575056,17,2,2.0,3157182,0.7993405494535817,https://suumo.jp/chintai/jnc_000075806541/?bc=100182683059
0.0,58.676715183246074,0,6,3.0,2422709,1.2430380486862944,https://suumo.jp/chintai/jnc_000077516134/?bc=100300963152
919.8679993905132,41.51835318394092,0,13,8.0,13430106,1.1613680022349748,https://suumo.jp/chintai/jnc_000076398337/?bc=100290048450
485.7444439178581,23.363425959063047,25,3,2.0,11969925,0.8260748027008264,https://suumo.jp/chintai/jnc_000073589618/?bc=100282125501
393.17477519736167,20.34486809575056,29,3,3.0,3157182,0.7781512503836436,https://suumo.jp/chintai/jnc_000049082846/?bc=100241261258
732.7921511960558,41.51835318394092,6,5,4.0,3157182,1.187520720836463,https://suumo.jp/chintai/jnc_000069607945/?bc=100259153032
0.0,41.51835318394092,0,2,1.0,1545083,1.0043213737826426,https://suumo.jp/chintai/jnc_000076923610/?bc=100298556737
349.34495254360604,41.51835318394092,15,12,10.0,17617168,1.1846914308175989,https://suumo.jp/chintai/jnc_000074952620/?bc=100274867647
1709.055108379734,41.51835318394092,0,3,1.0,1442115,0.9542425094393249,https://suumo.jp/chintai/jnc_000076469912/?bc=100295788520
631.4033471320668,41.51835318394092,8,13,12.0,16507437,1.3424226808222062,https://suumo.jp/chintai/jnc_000076613132/?bc=100295972085
382.6882240873616,23.363425959063047,10,7,5.0,1977887,0.8573324964312685,https://suumo.jp/chintai/jnc_000065485439/?bc=100298937268
459.9339993962994,23.363425959063047,5,4,2.0,2448394,1.0374264979406236,https://suumo.jp/chintai/jnc_000037406230/?bc=100302076261
285.2389540263471,56.34977642276423,8,15,7.0,13430106,1.4440447959180762,https://suumo.jp/chintai/jnc_000076903034/?bc=100298240604
577.564870619863,23.363425959063047,44,4,2.0,2422709,0.7781512503836436,https://suumo.jp/chintai/jnc_000073940435/?bc=100270484182
494.048369895509,41.51835318394092,15,44,34.0,11969925,1.4668676203541096,https://suumo.jp/chintai/jnc_000077208817/?bc=100299222317
485.7444439178581,41.43389814118405,35,2,2.0,1545083,0.9294189257142927,https://suumo.jp/chintai/jnc_000072112905/?bc=100270880269
624.9272435772695,58.676715183246074,50,5,3.0,1272955,0.9242792860618817,https://suumo.jp/chintai/jnc_000077410716/?bc=100300377595
403.38880853108,29.511726206524667,33,4,4.0,2081252,0.8976270912904415,https://suumo.jp/chintai/jnc_000062140511/?bc=100294456511
0.0,23.363425959063047,24,3,1.0,1442115,0.8573324964312685,https://suumo.jp/chintai/jnc_000039299809/?bc=100300327800
1443.207659016697,23.363425959063047,32,2,1.0,1272955,0.8129133566428556,https://suumo.jp/chintai/jnc_000019179200/?bc=100268183930
668.9446530186427,20.34486809575056,9,10,9.0,5865664,0.919078092376074,https://suumo.jp/chintai/jnc_000045210542/?bc=100301258345
710.2392757513168,29.511726206524667,38,2,2.0,4034090,0.8750612633917001,https://suumo.jp/chintai/jnc_000074041409/?bc=100302058070
775.9338527891548,23.363425959063047,4,3,3.0,1442115,0.8388490907372553,https://suumo.jp/chintai/jnc_000045730057/?bc=100300570854
1140.955833365526,20.34486809575056,18,5,2.0,1496795,0.8692317197309762,https://suumo.jp/chintai/jnc_000077657609/?bc=100301906527
860.4577236009038,41.51835318394092,19,9,4.0,2457808,1.2148438480476977,https://suumo.jp/chintai/jnc_000072511091/?bc=100289208635
518.1623035266635,23.363425959063047,29,7,3.0,11969925,0.8061799739838872,https://suumo.jp/chintai/jnc_000076047026/?bc=100292650014
510.2509635423574,20.34486809575056,54,6,2.0,4034090,1.1205739312058498,https://suumo.jp/chintai/jnc_000076179446/?bc=100296425743
0.0,23.363425959063047,17,4,3.0,2448394,0.9294189257142927,https://suumo.jp/chintai/jnc_000068482978/?bc=100299735645
732.7921511960558,23.363425959063047,2,7,1.0,2081252,0.9469432706978255,https://suumo.jp/chintai/jnc_000072625379/?bc=100259110826
754.6713489285718,20.34486809575056,16,3,1.0,2081252,0.7323937598229685,https://suumo.jp/chintai/jnc_000040811514/?bc=100301698130
393.17477519736167,23.363425959063047,0,10,5.0,2147815,1.0374264979406236,https://suumo.jp/chintai/jnc_000077283547/?bc=100299653141
477.2960693301381,23.363425959063047,7,2,2.0,1545083,0.8920946026904804,https://suumo.jp/chintai/jnc_000013512022/?bc=100297704312
570.4779161122851,41.51835318394092,17,6,4.0,1545083,1.08278537031645,https://suumo.jp/chintai/jnc_000077353806/?bc=100300152701
477.2960693301381,29.511726206524667,17,11,10.0,5006795,1.0718820073061255,https://suumo.jp/chintai/jnc_000075383554/?bc=100288588569
869.8619132580933,20.34486809575056,18,13,3.0,13430106,1.2253092817258628,https://suumo.jp/chintai/jnc_000058135211/?bc=100291858120
2746.304647017116,78.9015819829717,17,11,11.0,1442115,1.2253092817258628,https://suumo.jp/chintai/jnc_000077568819/?bc=100290521871
0.0,29.511726206524667,0,11,9.0,2081252,1.08278537031645,https://suumo.jp/chintai/jnc_000076693917/?bc=100299039054
0.0,20.34486809575056,50,8,6.0,1272955,0.7708520116421442,https://suumo.jp/chintai/jnc_000076968252/?bc=100297955022
0.0,41.51835318394092,31,4,4.0,13430106,1.0934216851622351,https://suumo.jp/chintai/jnc_000076955868/?bc=100280723704
0.0,23.363425959063047,24,9,3.0,13430106,0.9444826721501687,https://suumo.jp/chintai/jnc_000058763000/?bc=100301695832
403.38880853108,23.363425959063047,31,2,1.0,4034090,0.7993405494535817,https://suumo.jp/chintai/jnc_000076911934/?bc=100297923913
0.0,23.363425959063047,20,7,4.0,1977887,0.9542425094393249,https://suumo.jp/chintai/jnc_000060521447/?bc=100298533159
644.1602601677454,20.34486809575056,14,11,3.0,14625228,1.0413926851582251,https://suumo.jp/chintai/jnc_000058776520/?bc=100295878412
312.46362169489566,23.363425959063047,25,2,2.0,1496795,0.785329835010767,https://suumo.jp/chintai/jnc_000076816233/?bc=100298481553
631.4033471320668,23.363425959063047,32,3,2.0,3411426,0.8388490907372553,https://suumo.jp/chintai/jnc_000072145875/?bc=100271056075
1200.039317809025,23.363425959063047,8,5,5.0,1545083,0.8450980400142568,https://suumo.jp/chintai/jnc_000032746987/?bc=100297650775
270.6014299668946,23.363425959063047,18,12,6.0,5865664,0.8750612633917001,https://suumo.jp/chintai/jnc_000077689155/?bc=100287424454
743.8122013476011,31.99122774327122,54,2,2.0,1496795,0.7781512503836436,https://suumo.jp/chintai/jnc_000075544075/?bc=100289491600
382.6882240873616,29.511726206524667,24,4,3.0,4034090,1.0334237554869496,https://suumo.jp/chintai/jnc_000066578921/?bc=100301733747
502.2150125155772,23.363425959063047,4,3,1.0,2081252,0.7323937598229685,https://suumo.jp/chintai/jnc_000077643465/?bc=100291353939
1340.926518188982,41.51835318394092,3,10,7.0,5006795,1.1903316981702914,https://suumo.jp/chintai/jnc_000077269471/?bc=100299656160
432.58629521370864,23.363425959063047,18,7,6.0,2147815,0.9242792860618817,https://suumo.jp/chintai/jnc_000062898715/?bc=100298765108
0.0,23.363425959063047,31,2,2.0,11969925,0.8692317197309762,https://suumo.jp/chintai/jnc_000077692126/?bc=100300660950
468.6954350099881,23.363425959063047,36,2,1.0,1272955,0.6232492903979004,https://suumo.jp/chintai/jnc_000077163064/?bc=100299032585
692.8430246667903,23.363425959063047,0,12,3.0,1977887,0.9867717342662449,https://suumo.jp/chintai/jnc_000077370651/?bc=100299827190
650.4448998836752,23.363425959063047,0,5,3.0,1545083,0.9731278535996987,https://suumo.jp/chintai/jnc_000075281980/?bc=100289404291
1443.207659016697,41.51835318394092,0,5,5.0,2448394,1.167317334748176,https://suumo.jp/chintai/jnc_000075178780/?bc=100290595944
0.0,23.363425959063047,10,5,5.0,2422709,0.919078092376074,https://suumo.jp/chintai/jnc_000076654429/?bc=100301795386
710.2392757513168,41.51835318394092,9,10,3.0,2147815,1.0969100130080565,https://suumo.jp/chintai/jnc_000077560294/?bc=100301272426
1570.110277359029,41.51835318394092,13,5,4.0,5006795,0.9912260756924949,https://suumo.jp/chintai/jnc_000076624201/?bc=100301915218
1089.896529154974,41.51835318394092,33,3,3.0,2457808,1.0413926851582251,https://suumo.jp/chintai/jnc_000077638480/?bc=100301830237
915.434874408494,23.363425959063047,3,5,3.0,2422709,0.9542425094393249,https://suumo.jp/chintai/jnc_000074415751/?bc=100292481908
548.6680888902431,41.43389814118405,24,2,1.0,2422709,0.9030899869919435,https://suumo.jp/chintai/jnc_000075034728/?bc=100291749785
382.6882240873616,23.363425959063047,0,4,1.0,2448394,1.0413926851582251,https://suumo.jp/chintai/jnc_000075884292/?bc=100291529562
0.0,23.363425959063047,15,3,3.0,1545083,0.9956351945975499,https://suumo.jp/chintai/jnc_000067800297/?bc=100292598200
0.0,23.363425959063047,9,8,3.0,14625228,1.0644579892269184,https://suumo.jp/chintai/jnc_000049568925/?bc=100297538387
441.8902915933265,23.363425959063047,5,11,10.0,2147815,1.0253058652647702,https://suumo.jp/chintai/jnc_000073508038/?bc=100281027466
0.0,41.51835318394092,0,3,2.0,5865664,1.100370545117563,https://suumo.jp/chintai/jnc_000077441613/?bc=100300639642
1316.4326457441323,58.676715183246074,26,3,1.0,1496795,1.0,https://suumo.jp/chintai/jnc_000077012411/?bc=100298264434
721.6038267890538,20.34486809575056,7,5,3.0,5865664,0.9493900066449128,https://suumo.jp/chintai/jnc_000051672325/?bc=100285530704
704.4882552688413,41.51835318394092,0,3,3.0,1272955,0.9956351945975499,https://suumo.jp/chintai/jnc_000077318958/?bc=100301150342
692.8430246667903,23.363425959063047,6,5,3.0,1977887,0.9242792860618817,https://suumo.jp/chintai/jnc_000049211682/?bc=100301859428
477.2960693301381,23.363425959063047,19,5,3.0,2457808,0.8450980400142568,https://suumo.jp/chintai/jnc_000076886547/?bc=100301829021
591.4840942743939,23.363425959063047,20,6,3.0,3411426,0.8692317197309762,https://suumo.jp/chintai/jnc_000076166410/?bc=100295730351
919.8679993905132,20.34486809575056,25,5,5.0,14625228,0.9777236052888477,https://suumo.jp/chintai/jnc_000015058378/?bc=100286839506
631.4033471320668,23.363425959063047,0,5,2.0,1977887,1.0043213737826426,https://suumo.jp/chintai/jnc_000071125904/?bc=100266082595
791.5059854098827,23.363425959063047,22,2,1.0,1442115,0.7634279935629372,https://suumo.jp/chintai/jnc_000034088979/?bc=100293715358
403.38880853108,29.511726206524667,0,15,3.0,5006795,1.0413926851582251,https://suumo.jp/chintai/jnc_000074242436/?bc=100286234897
591.4840942743939,20.34486809575056,31,3,3.0,1545083,0.724275869600789,https://suumo.jp/chintai/jnc_000042832837/?bc=100248373039
715.9441010498273,23.363425959063047,39,6,3.0,4034090,0.8325089127062363,https://suumo.jp/chintai/jnc_000077365918/?bc=100300140949
459.9339993962994,23.363425959063047,7,12,8.0,16507437,1.1271047983648077,https://suumo.jp/chintai/jnc_000077548852/?bc=100301182144
680.9986804798428,23.363425959063047,44,13,10.0,13430106,1.0086001717619175,https://suumo.jp/chintai/jnc_000073265650/?bc=100276039201
0.0,58.676715183246074,31,13,7.0,4517355,1.376576957056512,https://suumo.jp/chintai/jnc_000076660212/?bc=100296268440
860.4577236009038,58.676715183246074,31,2,2.0,3157182,1.146128035678238,https://suumo.jp/chintai/jnc_000076091881/?bc=100296225613
605.0832073245348,20.34486809575056,31,12,6.0,5006795,0.7323937598229685,https://suumo.jp/chintai/jnc_000061523774/?bc=100297323324
1093.6226823247268,41.43389814118405,36,2,1.0,1496795,0.8450980400142568,https://suumo.jp/chintai/jnc_000077077589/?bc=100298584941
180.4009644307072,23.363425959063047,22,11,5.0,14625228,1.1139433523068367,https://suumo.jp/chintai/jnc_000073385065/?bc=100284335921
485.7444439178581,41.43389814118405,28,4,2.0,1442115,0.9344984512435677,https://suumo.jp/chintai/jnc_000036355105/?bc=100280281349
270.6014299668946,23.363425959063047,27,6,6.0,1977887,0.8512583487190752,https://suumo.jp/chintai/jnc_000072510884/?bc=100272926839
570.4779161122851,58.676715183246074,5,7,6.0,3157182,1.4099331233312946,https://suumo.jp/chintai/jnc_000059972340/?bc=100299965979
518.1623035266635,41.51835318394092,0,14,6.0,16507437,1.2201080880400552,https://suumo.jp/chintai/jnc_000077283233/?bc=100293916509
0.0,20.34486809575056,31,8,3.0,4517355,0.9493900066449128,https://suumo.jp/chintai/jnc_000076939088/?bc=100298138670
451.0023911271641,41.51835318394092,15,12,6.0,17617168,1.2148438480476977,https://suumo.jp/chintai/jnc_000076403163/?bc=100296855259
0.0,20.34486809575056,53,4,3.0,4034090,0.8388490907372553,https://suumo.jp/chintai/jnc_000049575129/?bc=100294153030
485.7444439178581,23.363425959063047,17,5,4.0,3411426,0.9542425094393249,https://suumo.jp/chintai/jnc_000073875184/?bc=100259779711
946.030601209526,78.9015819829717,15,6,2.0,3411426,1.4471580313422192,https://suumo.jp/chintai/jnc_000075274233/?bc=100297131498
1044.1460285540868,23.363425959063047,14,2,1.0,1442115,0.7558748556724915,https://suumo.jp/chintai/jnc_000031360441/?bc=100300865305
485.7444439178581,47.185181518151815,0,5,4.0,4034090,1.2148438480476977,https://suumo.jp/chintai/jnc_000077312839/?bc=100299818323
850.9496107719616,23.363425959063047,21,3,2.0,1442115,0.8692317197309762,https://suumo.jp/chintai/jnc_000074099755/?bc=100281859810
1328.736023060823,23.363425959063047,15,12,5.0,2147815,0.8836614351536176,https://suumo.jp/chintai/jnc_000077414844/?bc=100259496685
485.7444439178581,20.34486809575056,5,2,2.0,1442115,0.724275869600789,https://suumo.jp/chintai/jnc_000058777154/?bc=100283877907
413.3505156790167,20.34486809575056,4,2,2.0,3157182,0.8061799739838872,https://suumo.jp/chintai/jnc_000076590283/?bc=100229896435
238.64802516071467,23.363425959063047,19,8,5.0,16507437,1.0606978403536116,https://suumo.jp/chintai/jnc_000076982628/?bc=100278041472
698.6899053492208,58.676715183246074,60,2,1.0,3157182,1.130333768495006,https://suumo.jp/chintai/jnc_000076920215/?bc=100300642952
692.8430246667903,41.51835318394092,16,13,12.0,16507437,1.250420002308894,https://suumo.jp/chintai/jnc_000076217282/?bc=100297582453
393.17477519736167,31.99122774327122,34,4,2.0,1272955,0.8129133566428556,https://suumo.jp/chintai/jnc_000056075975/?bc=100210680552
650.4448998836752,41.51835318394092,4,2,2.0,2448394,1.08278537031645,https://suumo.jp/chintai/jnc_000061033003/?bc=100160185139
1297.758898071616,41.51835318394092,0,2,1.0,1545083,1.100370545117563,https://suumo.jp/chintai/jnc_000077157195/?bc=100295699643
618.3833218650562,20.34486809575056,25,2,1.0,2448394,0.8450980400142568,https://suumo.jp/chintai/jnc_000015087877/?bc=100295795823
0.0,23.363425959063047,0,15,3.0,1977887,1.0170333392987803,https://suumo.jp/chintai/jnc_000077194823/?bc=100294639319
441.8902915933265,41.51835318394092,3,17,3.0,2422709,1.2227164711475833,https://suumo.jp/chintai/jnc_000074953079/?bc=100301113828
0.0,23.363425959063047,35,5,4.0,2448394,0.9294189257142927,https://suumo.jp/chintai/jnc_000053811629/?bc=100301917642
692.8430246667903,20.34486809575056,11,12,4.0,5865664,1.0413926851582251,https://suumo.jp/chintai/jnc_000077651218/?bc=100299001630
611.7694130878281,29.511726206524667,46,4,1.0,11969925,0.9294189257142927,https://suumo.jp/chintai/jnc_000076168263/?bc=100300691877
721.6038267890538,58.676715183246074,0,15,15.0,4034090,1.4983105537896004,https://suumo.jp/chintai/jnc_000077244499/?bc=100299435024
285.2389540263471,23.363425959063047,15,8,4.0,2422709,0.8260748027008264,https://suumo.jp/chintai/jnc_000077329979/?bc=100285060822
888.371688093136,41.51835318394092,10,3,1.0,13430106,1.252853030979893,https://suumo.jp/chintai/jnc_000077681955/?bc=100291362917
611.7694130878281,23.363425959063047,0,3,-1.0,3411426,0.9493900066449128,https://suumo.jp/chintai/jnc_000077567803/?bc=100301711844
0.0,23.363425959063047,32,2,1.0,1545083,0.724275869600789,https://suumo.jp/chintai/jnc_000074562483/?bc=100294364198
360.8019163796639,23.363425959063047,25,5,3.0,1977887,0.7634279935629372,https://suumo.jp/chintai/jnc_000046143117/?bc=100298367769
0.0,58.676715183246074,0,6,2.0,2422709,1.2380461031287955,https://suumo.jp/chintai/jnc_000077516133/?bc=100300963158
255.1254728687103,58.676715183246074,38,2,2.0,3411426,1.0413926851582251,https://suumo.jp/chintai/jnc_000077626499/?bc=100301749122
1012.4978625979488,23.363425959063047,12,3,3.0,1854132,0.7558748556724915,https://suumo.jp/chintai/jnc_000077468562/?bc=100300732721
0.0,20.34486809575056,37,14,10.0,11969925,0.9294189257142927,https://suumo.jp/chintai/jnc_000077453727/?bc=100300831429
732.7921511960558,23.363425959063047,0,5,2.0,5006795,0.919078092376074,https://suumo.jp/chintai/jnc_000077542853/?bc=100300961336
796.6290554279499,20.34486809575056,0,2,2.0,1496795,0.7634279935629372,https://suumo.jp/chintai/jnc_000077404632/?bc=100300356154
1020.5019190496732,23.363425959063047,19,3,2.0,1442115,0.7781512503836436,https://suumo.jp/chintai/jnc_000077709903/?bc=100236092030
1040.2426649189729,20.34486809575056,7,2,1.0,1272955,0.568201724066995,https://suumo.jp/chintai/jnc_000039757549/?bc=100298356248
570.4779161122851,23.363425959063047,3,2,1.0,1854132,0.8388490907372553,https://suumo.jp/chintai/jnc_000071436346/?bc=100245908479
403.38880853108,23.363425959063047,23,10,7.0,5006795,0.9731278535996987,https://suumo.jp/chintai/jnc_000077446844/?bc=100197077002
325.2224498361404,23.363425959063047,16,7,6.0,2081252,0.8750612633917001,https://suumo.jp/chintai/jnc_000076107264/?bc=100292913893
644.1602601677454,41.51835318394092,2,5,1.0,1977887,1.1553360374650619,https://suumo.jp/chintai/jnc_000073126385/?bc=100263930423
432.58629521370864,29.511726206524667,31,5,3.0,2363400,0.8260748027008264,https://suumo.jp/chintai/jnc_000073772366/?bc=100280130239
811.804307078208,23.363425959063047,0,2,1.0,1496795,0.8195439355418687,https://suumo.jp/chintai/jnc_000076503545/?bc=100293715869
325.2224498361404,23.363425959063047,0,3,1.0,1545083,0.9956351945975499,https://suumo.jp/chintai/jnc_000077258005/?bc=100299604281
541.2028684007807,23.363425959063047,39,6,6.0,2448394,0.7781512503836436,https://suumo.jp/chintai/jnc_000073364798/?bc=100240736057
0.0,23.363425959063047,16,7,4.0,2448394,1.0374264979406236,https://suumo.jp/chintai/jnc_000071158813/?bc=100299607536
0.0,20.34486809575056,26,3,1.0,13430106,0.8750612633917001,https://suumo.jp/chintai/jnc_000058978408/?bc=100286284919
541.2028684007807,41.43389814118405,16,2,1.0,1272955,0.9867717342662449,https://suumo.jp/chintai/jnc_000077703153/?bc=100302069757
0.0,23.363425959063047,24,8,4.0,13430106,1.0,https://suumo.jp/chintai/jnc_000066266081/?bc=100299517338
518.1623035266635,20.34486809575056,19,56,4.0,14625228,1.2833012287035497,https://suumo.jp/chintai/jnc_000077065473/?bc=100299791878
826.7010427185104,23.363425959063047,10,4,3.0,5865664,0.9444826721501687,https://suumo.jp/chintai/jnc_000077533065/?bc=100277596897
485.7444439178581,127.37758241758242,20,2,2.0,1545083,1.2966651902615312,https://suumo.jp/chintai/jnc_000076989166/?bc=100298105140
1082.405741948337,29.511726206524667,19,2,1.0,1442115,0.8573324964312685,https://suumo.jp/chintai/jnc_000077554618/?bc=100301247273
459.9339993962994,31.99122774327122,38,4,3.0,3411426,1.1613680022349748,https://suumo.jp/chintai/jnc_000077626478/?bc=100301749884
485.7444439178581,23.363425959063047,6,8,5.0,1854132,0.9684829485539351,https://suumo.jp/chintai/jnc_000077533090/?bc=100301229832
360.8019163796639,23.363425959063047,1,14,7.0,1854132,0.9912260756924949,https://suumo.jp/chintai/jnc_000077284493/?bc=100300353711
533.63322400715,23.363425959063047,3,4,1.0,1854132,0.8976270912904415,https://suumo.jp/chintai/jnc_000076601711/?bc=100296219060
477.2960693301381,20.34486809575056,2,2,1.0,2457808,0.7923916894982539,https://suumo.jp/chintai/jnc_000076035131/?bc=100292477169
2109.6116074971706,78.9015819829717,33,3,2.0,1496795,0.9395192526186185,https://suumo.jp/chintai/jnc_000067452568/?bc=100243945420
897.4834317363657,23.363425959063047,4,2,1.0,1272955,0.8808135922807914,https://suumo.jp/chintai/jnc_000064440500/?bc=100300593415
906.5035881039248,62.50444444444444,46,3,3.0,1496795,0.9294189257142927,https://suumo.jp/chintai/jnc_000076097285/?bc=100284939082
721.6038267890538,41.43389814118405,0,15,12.0,4034090,1.354108439147401,https://suumo.jp/chintai/jnc_000077121432/?bc=100298837088
674.99857467155,78.9015819829717,28,8,5.0,1854132,1.2479732663618066,https://suumo.jp/chintai/jnc_000076701611/?bc=100298542847
919.8679993905132,41.51835318394092,6,8,6.0,14625228,1.3463529744506386,https://suumo.jp/chintai/jnc_000068971005/?bc=100299357489
727.2195059577535,41.43389814118405,9,2,2.0,2457808,1.0791812460476249,https://suumo.jp/chintai/jnc_000076879033/?bc=100301898720
541.2028684007807,29.511726206524667,19,8,2.0,2457808,0.9542425094393249,https://suumo.jp/chintai/jnc_000076868417/?bc=100297697599
270.6014299668946,31.99122774327122,4,3,-1.0,4034090,1.0413926851582251,https://suumo.jp/chintai/jnc_000075159546/?bc=100301708356
451.0023911271641,23.363425959063047,21,12,11.0,2081252,0.9242792860618817,https://suumo.jp/chintai/jnc_000068456400/?bc=100251451180
988.0967359612248,23.363425959063047,16,6,4.0,2457808,0.8920946026904804,https://suumo.jp/chintai/jnc_000076838145/?bc=100297346442
556.033091432499,41.51835318394092,6,3,2.0,3157182,1.1398790864012365,https://suumo.jp/chintai/jnc_000022651029/?bc=100289730582
432.58629521370864,29.511726206524667,22,6,3.0,2147815,0.9912260756924949,https://suumo.jp/chintai/jnc_000065480000/?bc=100301945228
413.3505156790167,41.51835318394092,0,3,3.0,1854132,1.0863598306747482,https://suumo.jp/chintai/jnc_000076950636/?bc=100297821507
